date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:10:51	37946/37946	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:10:46%20GMT	https://mado.az/menu/meals/Toyuq-Salati-77?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/meals/Toyuq-Salati-77fef7.html	(from https://mado.az/menu/meals?hl=en)
23:10:52	34732/34732	---M--	200	added ('OK')	image/jpeg	etag:%22b6aa3bdb4ab347989e1bed54c9462c6e%22	https://mado.az/pics/259/259/product/77/Toyuq_salat_1672408375.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/77/Toyuq_salat_1672408375.jpg	(from https://mado.az/menu/meals?hl=en)
23:10:52	78002/78002	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:10:53%20GMT	https://mado.az/menu/meals?inpage=30&hl=en&page=2	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/mealsf85f.html	(from https://mado.az/menu/meals?hl=en)
23:10:53	79025/79025	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:10:53%20GMT	https://mado.az/menu/sweets?hl=az&inpage=30	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets5488.html	(from https://mado.az/menu/sweets?hl=en)
23:10:53	81481/81481	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:10:53%20GMT	https://mado.az/menu/sweets?hl=ru&inpage=30	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets5952.html	(from https://mado.az/menu/sweets?hl=en)
23:10:58	38138/38138	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:10:54%20GMT	https://mado.az/menu/sweets/Havuc-Dilim-Paxlava-130?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Havuc-Dilim-Paxlava-130fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:10:59	19847/19847	---M--	200	added ('OK')	image/jpeg	etag:%228febfa3c43900d2fe51e64bfb78c1297%22	https://mado.az/pics/259/259/product/130/Havu_dilim_paxlava_1673434321.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/130/Havu_dilim_paxlava_1673434321.jpg	(from https://mado.az/menu/sweets?hl=en)
23:11:05	37895/37895	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:11:00%20GMT	https://mado.az/menu/sweets/Karamelli-Tort-150?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Karamelli-Tort-150fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:11:08	29827/29827	---M--	200	added ('OK')	image/jpeg	etag:%2212ef30997b3b48f696a84a9cdd43e6a3%22	https://mado.az/pics/259/259/product/150/Karamelli_tort_1671714821.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/150/Karamelli_tort_1671714821.jpg	(from https://mado.az/menu/sweets?hl=en)
23:11:13	38092/38092	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:11:09%20GMT	https://mado.az/menu/sweets/Limonlu-Cizkeyk-152?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Limonlu-Cizkeyk-152fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:11:16	25065/25065	---M--	200	added ('OK')	image/jpeg	etag:%22451ddae2fab252b3098b7e70e8721ce7%22	https://mado.az/pics/259/259/product/152/Limonlu_izkeyk_1673510582.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/152/Limonlu_izkeyk_1673510582.jpg	(from https://mado.az/menu/sweets?hl=en)
23:11:22	37933/37933	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:11:17%20GMT	https://mado.az/menu/sweets/Tiramisu-Saviordi-154?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Tiramisu-Saviordi-154fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:11:22	27820/27820	---M--	200	added ('OK')	image/jpeg	etag:%226eb4c927d9402fec7d745fa75a76997b%22	https://mado.az/pics/259/259/product/154/Tiramisu_Saviordi_1577093044.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/154/Tiramisu_Saviordi_1577093044.jpg	(from https://mado.az/menu/sweets?hl=en)
23:11:28	37857/37857	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:11:23%20GMT	https://mado.az/menu/sweets/Balli-Tort-155?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Balli-Tort-155fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:11:29	30073/30073	---M--	200	added ('OK')	image/jpeg	etag:%22093076786c3850c84d70b05ca5aebd91%22	https://mado.az/pics/259/259/product/155/ball_1577092257.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/155/ball_1577092257.jpg	(from https://mado.az/menu/sweets?hl=en)
23:11:35	37946/37946	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:11:30%20GMT	https://mado.az/menu/sweets/Shokoladli-Tort-158?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Shokoladli-Tort-158fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:11:36	30385/30385	---M--	200	added ('OK')	image/jpeg	etag:%229882d7a68e405663ab48292058abe0d4%22	https://mado.az/pics/259/259/product/158/okoladl_tort_1672408248.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/158/okoladl_tort_1672408248.jpg	(from https://mado.az/menu/sweets?hl=en)
23:11:42	38198/38198	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:11:37%20GMT	https://mado.az/menu/sweets/Bananli-Shokoladli-Tort-159?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Bananli-Shokoladli-Tort-159fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:11:43	18084/18084	---M--	200	added ('OK')	image/jpeg	etag:%229ebecf0e577b45266049924d25320599%22	https://mado.az/pics/259/259/product/159/Bananl_okoladl_tort_1672408228.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/159/Bananl_okoladl_tort_1672408228.jpg	(from https://mado.az/menu/sweets?hl=en)
23:11:49	37995/37995	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:11:44%20GMT	https://mado.az/menu/sweets/Shokoladli-Truffel-160?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Shokoladli-Truffel-160fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:11:50	27489/27489	---M--	200	added ('OK')	image/jpeg	etag:%229639b440dff3912eceae3751fd7c6957%22	https://mado.az/pics/259/259/product/160/OKOLADLI_TRUFFEL_1633939483.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/160/OKOLADLI_TRUFFEL_1633939483.jpg	(from https://mado.az/menu/sweets?hl=en)
23:11:55	37991/37991	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:11:50%20GMT	https://mado.az/menu/sweets/Balli-Katmer-161?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Balli-Katmer-161fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:11:56	22440/22440	---M--	200	added ('OK')	image/jpeg	etag:%2262b5af4e06ba7d1a80e003b7761283b8%22	https://mado.az/pics/259/259/product/161/ball_katmer_1577094293.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/161/ball_katmer_1577094293.jpg	(from https://mado.az/menu/sweets?hl=en)
23:12:02	38533/38533	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:11:57%20GMT	https://mado.az/menu/sweets/Fistiqli-Qaymaqli-Burma-Kadayif-162?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Fistiqli-Qaymaqli-Burma-Kadayif-162fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:12:03	31440/31440	---M--	200	added ('OK')	image/jpeg	etag:%22c0e8a59833573cbac8f46587a810675d%22	https://mado.az/pics/259/259/product/162/fstql_qaymaql_burma_kadayf_1577094547.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/162/fstql_qaymaql_burma_kadayf_1577094547.jpg	(from https://mado.az/menu/sweets?hl=en)
23:12:09	38075/38075	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:12:04%20GMT	https://mado.az/menu/sweets/Pendirli-Burma-Kadayif-163?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Pendirli-Burma-Kadayif-163fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:12:10	27065/27065	---M--	200	added ('OK')	image/jpeg	etag:%22e065e65c61f480f2a92915e3a56aecf0%22	https://mado.az/pics/259/259/product/163/pendirli_burma_kadayf_1577094656.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/163/pendirli_burma_kadayf_1577094656.jpg	(from https://mado.az/menu/sweets?hl=en)
23:12:16	38080/38080	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:12:11%20GMT	https://mado.az/menu/sweets/Pendirli-Kunefe-164?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Pendirli-Kunefe-164fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:12:17	29576/29576	---M--	200	added ('OK')	image/jpeg	etag:%22e8d09665530cb369c98022bf6f383218%22	https://mado.az/pics/259/259/product/164/pendirli_knefe_1577094716.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/164/pendirli_knefe_1577094716.jpg	(from https://mado.az/menu/sweets?hl=en)
23:12:22	38227/38227	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:12:18%20GMT	https://mado.az/menu/sweets/Fistiqli-Qaymaqli-Kunefe-165?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Fistiqli-Qaymaqli-Kunefe-165fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:12:24	27502/27502	---M--	200	added ('OK')	image/jpeg	etag:%2217b5806d7253825ce876c6b048c44b3c%22	https://mado.az/pics/259/259/product/165/fstql-qaymaql-knf-2_1580661995.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/165/fstql-qaymaql-knf-2_1580661995.jpg	(from https://mado.az/menu/sweets?hl=en)
23:12:29	38293/38293	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:12:24%20GMT	https://mado.az/menu/sweets/Coco-170?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Coco-170fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:12:29	28200/28200	---M--	200	added ('OK')	image/jpeg	etag:%22b5d7df53524858ec7bd60c0d219313ba%22	https://mado.az/pics/259/259/product/170/coco_2_1577129487.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/170/coco_2_1577129487.jpg	(from https://mado.az/menu/sweets?hl=en)
23:12:35	37750/37750	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:12:30%20GMT	https://mado.az/menu/sweets/Rafaello-171?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Rafaello-171fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:12:36	20969/20969	---M--	200	added ('OK')	image/jpeg	etag:%2227689ef81564eaf445a13f860ca885db%22	https://mado.az/pics/259/259/product/171/rafello_1577130056.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/171/rafello_1577130056.jpg	(from https://mado.az/menu/sweets?hl=en)
23:12:42	38177/38177	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2019:12:37%20GMT	https://mado.az/menu/sweets/Almali-Darcinli-Qurabiye-172?hl=en	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/menu/sweets/Almali-Darcinli-Qurabiye-172fef7.html	(from https://mado.az/menu/sweets?hl=en)
23:12:43	33923/33923	---M--	200	added ('OK')	image/jpeg	etag:%22e8e873e4a12e3329515917d97ff458d9%22	https://mado.az/pics/259/259/product/172/almal_darnl_1577129025.jpg	C:/Users/maksi/Desktop/JavaScript/madocopy/mado.az/pics/259/259/product/172/almal_darnl_1577129025.jpg	(from https://mado.az/menu/sweets?hl=en)
